2025-02-10 00:45:00,180 DEBUG:Days list: ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday']
2025-02-10 00:45:00,207 DEBUG:=== 試行回数 1 ===
2025-02-10 00:58:02,841 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 工学実験II
2025-02-10 00:58:02,841 DEBUG:[DEBUG] Unassigned 化学基礎 from Tuesday, p=0
2025-02-10 00:58:02,841 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 化学基礎
2025-02-10 00:58:02,841 DEBUG:[DEBUG] Unassigned 微分積分学I from Tuesday, p=0
2025-02-10 00:58:02,842 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 微分積分学I
2025-02-10 00:58:02,842 DEBUG:[DEBUG] Unassigned 工学実験II from Tuesday, p=0
2025-02-10 00:58:02,842 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 工学実験II
2025-02-10 00:58:02,842 DEBUG:[DEBUG] Unassigned 物理II from Tuesday, p=0
2025-02-10 00:58:02,842 DEBUG:[SWAP] Assigned 物理II to fill empty Friday p=2, grade=ME3
2025-02-10 00:58:02,842 DEBUG:[DEBUG] Found empty slot -> Friday p=2, grade=IE5
2025-02-10 00:58:02,842 DEBUG:[DEBUG] No direct course for Friday, p=2, grade=IE5 -> Trying swap
2025-02-10 00:58:02,842 DEBUG:[DEBUG] Unassigned 数学演習 from Monday, p=3
2025-02-10 00:58:02,843 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学演習
2025-02-10 00:58:02,843 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=0
2025-02-10 00:58:02,843 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 体育
2025-02-10 00:58:02,843 DEBUG:[DEBUG] Unassigned 体育 from Monday, p=1
2025-02-10 00:58:02,843 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 体育
2025-02-10 00:58:02,843 DEBUG:[DEBUG] Unassigned 応用数物演習△ from Monday, p=0
2025-02-10 00:58:02,843 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 応用数物演習△
2025-02-10 00:58:02,843 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Monday, p=0
2025-02-10 00:58:02,843 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:58:02,843 DEBUG:[DEBUG] Unassigned 応用解析学概論△ from Monday, p=1
2025-02-10 00:58:02,844 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 応用解析学概論△
2025-02-10 00:58:02,844 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=2
2025-02-10 00:58:02,844 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造演習
2025-02-10 00:58:02,844 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:58:02,844 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:58:02,844 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=0
2025-02-10 00:58:02,844 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:58:02,844 DEBUG:[DEBUG] Unassigned 数学ⅢB from Monday, p=1
2025-02-10 00:58:02,844 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢB
2025-02-10 00:58:02,844 DEBUG:[DEBUG] Unassigned 創造演習 from Monday, p=3
2025-02-10 00:58:02,844 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造演習
2025-02-10 00:58:02,844 DEBUG:[DEBUG] Unassigned 測量学特論 from Monday, p=1
2025-02-10 00:58:02,845 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 測量学特論
2025-02-10 00:58:02,845 DEBUG:[DEBUG] Unassigned データベース from Monday, p=2
2025-02-10 00:58:02,845 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign データベース
2025-02-10 00:58:02,845 DEBUG:[DEBUG] Unassigned 創造製作 from Monday, p=2
2025-02-10 00:58:02,845 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造製作
2025-02-10 00:58:02,845 DEBUG:[DEBUG] Unassigned 創造製作 from Monday, p=3
2025-02-10 00:58:02,845 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 創造製作
2025-02-10 00:58:02,845 DEBUG:[DEBUG] Unassigned 数学IIB from Monday, p=0
2025-02-10 00:58:02,845 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IIB
2025-02-10 00:58:02,845 DEBUG:[DEBUG] Unassigned 基礎設計図II from Monday, p=0
2025-02-10 00:58:02,846 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎設計図II
2025-02-10 00:58:02,846 DEBUG:[DEBUG] Unassigned 国語総合II from Monday, p=0
2025-02-10 00:58:02,846 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 国語総合II
2025-02-10 00:58:02,846 DEBUG:[DEBUG] Unassigned 倫理 from Monday, p=0
2025-02-10 00:58:02,846 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 倫理
2025-02-10 00:58:02,846 DEBUG:[DEBUG] Unassigned 工学デザイン基礎II from Monday, p=1
2025-02-10 00:58:02,846 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 工学デザイン基礎II
2025-02-10 00:58:02,846 DEBUG:[DEBUG] Unassigned コンピュータ制御 from Monday, p=1
2025-02-10 00:58:02,846 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign コンピュータ制御
2025-02-10 00:58:02,846 DEBUG:[DEBUG] Unassigned 総合英語IR from Monday, p=1
2025-02-10 00:58:02,847 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 総合英語IR
2025-02-10 00:58:02,847 DEBUG:[DEBUG] Unassigned コンピュータシステム概論 from Monday, p=1
2025-02-10 00:58:02,847 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign コンピュータシステム概論
2025-02-10 00:58:02,847 DEBUG:[DEBUG] Unassigned ネットワークアーキテクチャ from Monday, p=1
2025-02-10 00:58:02,847 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign ネットワークアーキテクチャ
2025-02-10 00:58:02,847 DEBUG:[DEBUG] Unassigned 物理I from Monday, p=1
2025-02-10 00:58:02,847 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 物理I
2025-02-10 00:58:02,847 DEBUG:[DEBUG] Unassigned 制御工学II from Monday, p=1
2025-02-10 00:58:02,847 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 制御工学II
2025-02-10 00:58:02,847 DEBUG:[DEBUG] Unassigned 総合英語IR from Monday, p=2
2025-02-10 00:58:02,847 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 総合英語IR
2025-02-10 00:58:02,848 DEBUG:[DEBUG] Unassigned アナログ回路 from Monday, p=2
2025-02-10 00:58:02,848 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign アナログ回路
2025-02-10 00:58:02,848 DEBUG:[DEBUG] Unassigned 化学基礎 from Monday, p=2
2025-02-10 00:58:02,848 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 化学基礎
2025-02-10 00:58:02,848 DEBUG:[DEBUG] Unassigned 設計製図I from Monday, p=2
2025-02-10 00:58:02,848 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 設計製図I
2025-02-10 00:58:02,848 DEBUG:[DEBUG] Unassigned 関数論 from Monday, p=2
2025-02-10 00:58:02,848 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 関数論
2025-02-10 00:58:02,848 DEBUG:[DEBUG] Unassigned 数学ⅢA from Monday, p=2
2025-02-10 00:58:02,848 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学ⅢA
2025-02-10 00:58:02,848 DEBUG:[DEBUG] Unassigned 物理I from Monday, p=2
2025-02-10 00:58:02,849 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 物理I
2025-02-10 00:58:02,849 DEBUG:[DEBUG] Unassigned 微分積分学I from Monday, p=2
2025-02-10 00:58:02,849 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 微分積分学I
2025-02-10 00:58:02,849 DEBUG:[DEBUG] Unassigned 数学IB from Monday, p=2
2025-02-10 00:58:02,849 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IB
2025-02-10 00:58:02,849 DEBUG:[DEBUG] Unassigned 機能材料△ from Monday, p=2
2025-02-10 00:58:02,849 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 機能材料△
2025-02-10 00:58:02,849 DEBUG:[DEBUG] Unassigned 数学IIA from Monday, p=2
2025-02-10 00:58:02,849 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IIA
2025-02-10 00:58:02,849 DEBUG:[DEBUG] Unassigned 国語IA from Monday, p=2
2025-02-10 00:58:02,850 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 国語IA
2025-02-10 00:58:02,850 DEBUG:[DEBUG] Unassigned 数学IB from Tuesday, p=0
2025-02-10 00:58:02,850 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 数学IB
2025-02-10 00:58:02,850 DEBUG:[DEBUG] Unassigned 道路工学I△ from Tuesday, p=0
2025-02-10 00:58:02,850 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 道路工学I△
2025-02-10 00:58:02,850 DEBUG:[DEBUG] Unassigned 哲学 from Tuesday, p=0
2025-02-10 00:58:02,850 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 哲学
2025-02-10 00:58:02,850 DEBUG:[DEBUG] Unassigned フーリエ変換 from Tuesday, p=0
2025-02-10 00:58:02,850 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign フーリエ変換
2025-02-10 00:58:02,850 DEBUG:[DEBUG] Unassigned ライフサイエンス・アースサイエンス from Tuesday, p=0
2025-02-10 00:58:02,850 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign ライフサイエンス・アースサイエンス
2025-02-10 00:58:02,851 DEBUG:[DEBUG] Unassigned 基礎英語W from Tuesday, p=1
2025-02-10 00:58:02,851 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 基礎英語W
2025-02-10 00:58:02,851 DEBUG:[DEBUG] Unassigned コンピュータ基礎 from Tuesday, p=1
2025-02-10 00:58:02,851 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign コンピュータ基礎
2025-02-10 00:58:02,851 DEBUG:[DEBUG] Unassigned 総合英語演習II from Tuesday, p=1
2025-02-10 00:58:02,851 DEBUG:[SWAP] Failed to fill Friday p=2, revert unassign 総合英語演習II
2025-02-10 00:58:02,851 DEBUG:[DEBUG] Unassigned 集積回路設計I△ from Tuesday, p=1
2025-02-10 00:58:02,851 DEBUG:[SWAP] Assigned 集積回路設計I△ to fill empty Friday p=2, grade=IE5
2025-02-10 00:58:02,852 DEBUG:[fill_length2_courses_for_cat3] Done filling period=0..2 (1～3コマ).
2025-02-10 00:58:02,866 DEBUG:未割り当てコースが存在します。試行回数: 1
2025-02-10 00:58:02,866 DEBUG:未割り当て: {'数学IB_CA1', 'コンピュータ演習_IE1'}
2025-02-10 00:58:02,866 DEBUG:=== 試行回数 2 ===
2025-02-10 00:58:02,884 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Monday, p=0
2025-02-10 00:58:02,885 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Tuesday, p=0
2025-02-10 00:58:02,885 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Tuesday, p=0
2025-02-10 00:58:02,885 DEBUG:[fill_len2_cat3] Assigned 数学IIB -> Tuesday, p=0
2025-02-10 00:58:02,886 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Tuesday, p=0
2025-02-10 00:58:02,886 DEBUG:[fill_len2_cat3] Assigned 化学I -> Tuesday, p=0
2025-02-10 00:58:02,886 DEBUG:[fill_len2_cat3] Assigned 微分積分学I -> Tuesday, p=0
2025-02-10 00:58:02,886 DEBUG:[fill_len2_cat3] Assigned 工学実験II -> Tuesday, p=0
2025-02-10 00:58:02,887 DEBUG:[fill_len2_cat3] Assigned 物理II -> Tuesday, p=0
2025-02-10 00:58:02,887 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Tuesday, p=0
2025-02-10 00:58:02,888 DEBUG:[fill_len2_cat3] Assigned 構造力学基礎 -> Tuesday, p=0
2025-02-10 00:58:02,888 DEBUG:[fill_len2_cat3] Assigned 制御工学II -> Tuesday, p=0
2025-02-10 00:58:02,889 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Wednesday, p=0
2025-02-10 00:58:02,890 DEBUG:[fill_len2_cat3] Assigned アルゴリズムとデータ構造 -> Wednesday, p=0
2025-02-10 00:58:02,890 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Wednesday, p=0
2025-02-10 00:58:02,890 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Wednesday, p=0
2025-02-10 00:58:02,891 DEBUG:[fill_len2_cat3] Assigned 工作実習I -> Wednesday, p=0
2025-02-10 00:58:02,891 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Wednesday, p=0
2025-02-10 00:58:02,892 DEBUG:[fill_len2_cat3] Assigned 集積回路設計I△ -> Wednesday, p=0
2025-02-10 00:58:02,892 DEBUG:[fill_len2_cat3] Assigned 建築デザイン概論 -> Wednesday, p=0
2025-02-10 00:58:02,893 DEBUG:[fill_len2_cat3] Assigned ディジタル回路応用 -> Wednesday, p=0
2025-02-10 00:58:02,894 DEBUG:[fill_len2_cat3] Assigned 関数論 -> Wednesday, p=0
2025-02-10 00:58:02,894 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Wednesday, p=0
2025-02-10 00:58:02,895 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Wednesday, p=0
2025-02-10 00:58:02,896 DEBUG:[fill_len2_cat3] Assigned 環境衛生工学△ -> Wednesday, p=0
2025-02-10 00:58:02,898 DEBUG:[fill_len2_cat3] Assigned 線形代数 -> Wednesday, p=0
2025-02-10 00:58:02,899 DEBUG:[fill_len2_cat3] Assigned コンピュータシステム概論 -> Thursday, p=0
2025-02-10 00:58:02,899 DEBUG:[fill_len2_cat3] Assigned 基礎設計製図I -> Thursday, p=0
2025-02-10 00:58:02,900 DEBUG:[fill_len2_cat3] Assigned 化学I -> Thursday, p=0
2025-02-10 00:58:02,900 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Thursday, p=0
2025-02-10 00:58:02,900 DEBUG:[fill_len2_cat3] Assigned 工学デザインI -> Thursday, p=0
2025-02-10 00:58:02,900 DEBUG:[fill_len2_cat3] Assigned 電磁気学 -> Thursday, p=0
2025-02-10 00:58:02,901 DEBUG:[fill_len2_cat3] Assigned 基礎コンピュータ工学 -> Thursday, p=0
2025-02-10 00:58:02,901 DEBUG:[fill_len2_cat3] Assigned 電磁気学 -> Thursday, p=0
2025-02-10 00:58:02,902 DEBUG:[fill_len2_cat3] Assigned 構造力学基礎 -> Thursday, p=0
2025-02-10 00:58:02,902 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Thursday, p=0
2025-02-10 00:58:02,903 DEBUG:[fill_len2_cat3] Assigned 水理学基礎 -> Thursday, p=0
2025-02-10 00:58:02,904 DEBUG:[fill_len2_cat3] Assigned 確率 -> Friday, p=0
2025-02-10 00:58:02,904 DEBUG:[fill_len2_cat3] Assigned コンピュータ工学 -> Friday, p=0
2025-02-10 00:58:02,904 DEBUG:[fill_len2_cat3] Assigned 創造製作II -> Friday, p=0
2025-02-10 00:58:02,905 DEBUG:[fill_len2_cat3] Assigned 力と変形 -> Friday, p=0
2025-02-10 00:58:02,905 DEBUG:[fill_len2_cat3] Assigned ソフトウェア工学 -> Friday, p=0
2025-02-10 00:58:02,905 DEBUG:[fill_len2_cat3] Assigned 数学ⅢA -> Friday, p=0
2025-02-10 00:58:02,906 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Friday, p=0
2025-02-10 00:58:02,906 DEBUG:[fill_len2_cat3] Assigned 鉄筋コンクリート工学 -> Friday, p=0
2025-02-10 00:58:02,907 DEBUG:[fill_len2_cat3] Assigned 倫理 -> Friday, p=0
2025-02-10 00:58:02,907 DEBUG:[fill_len2_cat3] Assigned 物理I -> Friday, p=0
2025-02-10 00:58:02,908 DEBUG:[fill_len2_cat3] Assigned 建築計画I -> Friday, p=0
2025-02-10 00:58:02,909 DEBUG:[fill_len2_cat3] Assigned コンピュータ制御 -> Monday, p=1
2025-02-10 00:58:02,909 DEBUG:[fill_len2_cat3] Assigned 工学デザイン基礎II -> Monday, p=1
2025-02-10 00:58:02,910 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Monday, p=1
2025-02-10 00:58:02,910 DEBUG:[fill_len2_cat3] Assigned 物理II -> Monday, p=1
2025-02-10 00:58:02,910 DEBUG:[fill_len2_cat3] Assigned 基礎設計図II -> Monday, p=1
2025-02-10 00:58:02,911 DEBUG:[fill_len2_cat3] Assigned 化学基礎 -> Monday, p=1
2025-02-10 00:58:02,911 DEBUG:[fill_len2_cat3] Assigned ネットワークアーキテクチャ -> Monday, p=1
2025-02-10 00:58:02,912 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Monday, p=1
2025-02-10 00:58:02,912 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Monday, p=1
2025-02-10 00:58:02,913 DEBUG:[fill_len2_cat3] Assigned 熱機関 -> Monday, p=1
2025-02-10 00:58:02,914 DEBUG:[fill_len2_cat3] Assigned 総合英語IR -> Tuesday, p=1
2025-02-10 00:58:02,914 DEBUG:[fill_len2_cat3] Assigned コンピュータ基礎 -> Tuesday, p=1
2025-02-10 00:58:02,915 DEBUG:[fill_len2_cat3] Assigned 総合英語演習II -> Tuesday, p=1
2025-02-10 00:58:02,915 DEBUG:[fill_len2_cat3] Assigned 画像工学△ -> Tuesday, p=1
2025-02-10 00:58:02,915 DEBUG:[fill_len2_cat3] Assigned 基礎プログラミングI -> Tuesday, p=1
2025-02-10 00:58:02,916 DEBUG:[fill_len2_cat3] Assigned 設計製図Ⅲ -> Tuesday, p=1
2025-02-10 00:58:02,916 DEBUG:[fill_len2_cat3] Assigned 水理学，建築計画△ -> Tuesday, p=1
2025-02-10 00:58:02,917 DEBUG:[fill_len2_cat3] Assigned 総合英語演習I -> Tuesday, p=1
2025-02-10 00:58:02,917 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Tuesday, p=1
2025-02-10 00:58:02,918 DEBUG:[fill_len2_cat3] Assigned コンピュータアーキテクチャ -> Tuesday, p=1
2025-02-10 00:58:02,919 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Tuesday, p=1
2025-02-10 00:58:02,920 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Wednesday, p=1
2025-02-10 00:58:02,920 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Wednesday, p=1
2025-02-10 00:58:02,920 DEBUG:[fill_len2_cat3] Assigned ディジタル回路 -> Wednesday, p=1
2025-02-10 00:58:02,921 DEBUG:[fill_len2_cat3] Assigned 言語処理△ -> Wednesday, p=1
2025-02-10 00:58:02,921 DEBUG:[fill_len2_cat3] Assigned 機械の基礎 -> Wednesday, p=1
2025-02-10 00:58:02,922 DEBUG:[fill_len2_cat3] Assigned プログラミング -> Wednesday, p=1
2025-02-10 00:58:02,922 DEBUG:[fill_len2_cat3] Assigned 材料学II -> Wednesday, p=1
2025-02-10 00:58:02,923 DEBUG:[fill_len2_cat3] Assigned 建築環境工学△ -> Wednesday, p=1
2025-02-10 00:58:02,924 DEBUG:[fill_len2_cat3] Assigned 機械力学II -> Wednesday, p=1
2025-02-10 00:58:02,925 DEBUG:[fill_len2_cat3] Assigned 情報理論 -> Wednesday, p=1
2025-02-10 00:58:02,926 DEBUG:[fill_len2_cat3] Assigned 電子回路I -> Wednesday, p=1
2025-02-10 00:58:02,927 DEBUG:[fill_len2_cat3] Assigned 日本建築史△ -> Wednesday, p=1
2025-02-10 00:58:02,929 DEBUG:[fill_len2_cat3] Assigned 工学デザイン基礎Ⅲ -> Thursday, p=1
2025-02-10 00:58:02,929 DEBUG:[fill_len2_cat3] Assigned 基礎英語W -> Thursday, p=1
2025-02-10 00:58:02,929 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Thursday, p=1
2025-02-10 00:58:02,929 DEBUG:[fill_len2_cat3] Assigned オペレーティングシステムII -> Thursday, p=1
2025-02-10 00:58:02,929 DEBUG:[fill_len2_cat3] Assigned 歴史 -> Thursday, p=1
2025-02-10 00:58:02,930 DEBUG:[fill_len2_cat3] Assigned ライフサイエンス・アースサイエンス -> Thursday, p=1
2025-02-10 00:58:02,930 DEBUG:[fill_len2_cat3] Assigned 基礎構造学 -> Thursday, p=1
2025-02-10 00:58:02,931 DEBUG:[fill_len2_cat3] Assigned 工業英語II -> Thursday, p=1
2025-02-10 00:58:02,932 DEBUG:[fill_len2_cat3] Assigned プログラミング応用 -> Thursday, p=1
2025-02-10 00:58:02,933 DEBUG:[fill_len2_cat3] Assigned 情報数学 -> Friday, p=1
2025-02-10 00:58:02,933 DEBUG:[fill_len2_cat3] Assigned ディジタル信号処理 -> Friday, p=1
2025-02-10 00:58:02,933 DEBUG:[fill_len2_cat3] Assigned 情報処理 -> Friday, p=1
2025-02-10 00:58:02,933 DEBUG:[fill_len2_cat3] Assigned 工学デザインII -> Friday, p=1
2025-02-10 00:58:02,934 DEBUG:[fill_len2_cat3] Assigned 国語IA -> Friday, p=1
2025-02-10 00:58:02,934 DEBUG:[fill_len2_cat3] Assigned 電子回路II -> Friday, p=1
2025-02-10 00:58:02,935 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Friday, p=1
2025-02-10 00:58:02,935 DEBUG:[fill_len2_cat3] Assigned 地盤工学 -> Friday, p=1
2025-02-10 00:58:02,936 DEBUG:[fill_len2_cat3] Assigned 哲学 -> Friday, p=1
2025-02-10 00:58:02,936 DEBUG:[fill_len2_cat3] Assigned プログラミング応用 -> Friday, p=1
2025-02-10 00:58:02,936 DEBUG:[fill_len2_cat3] Assigned 国語総合II -> Friday, p=1
2025-02-10 00:58:02,937 DEBUG:[fill_len2_cat3] Assigned システムプログラミングII -> Friday, p=1
2025-02-10 00:58:02,938 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Friday, p=1
2025-02-10 00:58:02,938 DEBUG:[fill_len2_cat3] Assigned 流体力学△ -> Friday, p=1
2025-02-10 00:58:02,940 DEBUG:[fill_len2_cat3] Assigned 総合英語IR -> Monday, p=2
2025-02-10 00:58:02,941 DEBUG:[fill_len2_cat3] Assigned 数学ⅢA -> Monday, p=2
2025-02-10 00:58:02,941 DEBUG:[fill_len2_cat3] Assigned CAD基礎 -> Monday, p=2
2025-02-10 00:58:02,941 DEBUG:[fill_len2_cat3] Assigned 国語IB -> Monday, p=2
2025-02-10 00:58:02,942 DEBUG:[fill_len2_cat3] Assigned 数学IB -> Monday, p=2
2025-02-10 00:58:02,943 DEBUG:[fill_len2_cat3] Assigned 建築施工法△ -> Monday, p=2
2025-02-10 00:58:02,943 DEBUG:[fill_len2_cat3] Assigned 数学IIB -> Monday, p=2
2025-02-10 00:58:02,944 DEBUG:[fill_len2_cat3] Assigned ベクトル解析 -> Monday, p=2
2025-02-10 00:58:02,945 DEBUG:[fill_len2_cat3] Assigned 弾塑性論 -> Monday, p=2
2025-02-10 00:58:02,946 DEBUG:[fill_len2_cat3] Assigned 物理I -> Monday, p=2
2025-02-10 00:58:02,947 DEBUG:[fill_len2_cat3] Assigned 基礎英語R -> Monday, p=2
2025-02-10 00:58:02,948 DEBUG:[fill_len2_cat3] Assigned アクチュエータ -> Monday, p=2
2025-02-10 00:58:02,949 DEBUG:[fill_len2_cat3] Assigned 英会話 -> Tuesday, p=2
2025-02-10 00:58:02,949 DEBUG:[fill_len2_cat3] Assigned アナログ回路 -> Tuesday, p=2
2025-02-10 00:58:02,950 DEBUG:[fill_len2_cat3] Assigned 情報処理 -> Tuesday, p=2
2025-02-10 00:58:02,950 DEBUG:[fill_len2_cat3] Assigned 数学IA -> Tuesday, p=2
2025-02-10 00:58:02,950 DEBUG:[fill_len2_cat3] Assigned 電気回路II -> Tuesday, p=2
2025-02-10 00:58:02,951 DEBUG:[fill_len2_cat3] Assigned ライフサイエンス・アースサイエンス -> Tuesday, p=2
2025-02-10 00:58:02,951 DEBUG:[fill_len2_cat3] Assigned 建築構造設計 -> Tuesday, p=2
2025-02-10 00:58:02,952 DEBUG:[fill_len2_cat3] Assigned 国語IB -> Tuesday, p=2
2025-02-10 00:58:02,953 DEBUG:[fill_len2_cat3] Assigned 数学IIA -> Tuesday, p=2
2025-02-10 00:58:02,953 DEBUG:[fill_len2_cat3] Assigned 都市計画 -> Tuesday, p=2
2025-02-10 00:58:02,954 DEBUG:[fill_len2_cat3] Assigned ベクトル解析 -> Tuesday, p=2
2025-02-10 00:58:02,955 DEBUG:[fill_len2_cat3] Assigned 技術者倫理 -> Tuesday, p=2
2025-02-10 00:58:02,956 DEBUG:[fill_len2_cat3] Assigned 材料学I -> Tuesday, p=2
